spa|pbb
Por fin recapacitó y se dijo: “¡Cuántos jornaleros de mi padre tienen comida de sobra, y yo aquí me muero de hambre!|Txajũ' ũus yajkxya' kaçxçxa naa sũjk: Adx yu' ayte wẽeçxa uuya'wath, naapkaçxha' adx tata yatte mjĩisa piuna' kĩh yuhwa wẽemée ũstxna maazkuẽeçxawa.
Tengo que volver a mi padre y decirle: Papá, he pecado contra el cielo y contra ti.|Aça' adx tata yatna ki' sxawedna u'jçxa na'jĩ'nja: Tata, Dxus dxi'pte wala ãhmée yũuth, sa' idxa'swa txã'wẽythu wala ãhmée yũu.
Ya no merezco que se me llame tu hijo; trátame como si fuera uno de tus jornaleros”.|Sa' nçxi'kçxawa ãçxha' iidx peeygãawa'jmeeyã'th. Nawa iidx piun na'wẽçxáawa meen jxpa'ga jĩ'nja sũhnak yajkx.
Así que emprendió el viaje y se fue a su padre. »Todavía estaba lejos cuando su padre lo vio y se compadeció de él; salió corriendo a su encuentro, lo abrazó y lo besó.|Txajũ' kiiteçxa ney yatna sxawedna u'kh. Aça' pa'jaçte', neya' jiyuk jxu'the yujíyna. Sa' nçxi'ka's peeygãhçxa pu'thegya' wuwuuna u'jçxa, psxa'dçxak weçxa.
El joven le dijo: “Papá, he pecado contra el cielo y contra ti. Ya no merezco que se me llame tu hijo”.|Txajũ' nçxi'ka' na'jĩk neya's: Tata, Dxus dxi'pte wala ãhmée yũuth. Sa' idxa'swa txã'wẽythu wala ãhmée yũu. Nçxi'kçxawa, ãçxha' iidx peeygãawa'jmeeyã'th jĩte',
Pero el padre ordenó a sus siervos : “¡Pronto! Traed la mejor ropa para vestirlo. Ponedle también un anillo en el dedo y sandalias en los pies.|neya' selpisaatx pa'yaçxa na'jĩnak jxkaah: Ropa ewsa kutxi'jçxa dud mkaathe'jwe. Sa' sultxhikhawa kusete ki'pçxa spaatuwa mpaathwe.
Traed el ternero más gordo y matadlo para celebrar un banquete.|Teeçx tulu piçtakx niisxsa's nikxya' u'jçxa miikhwe, fxiesta vxitçxa ũ'ya'.
Porque este hijo mío estaba muerto, pero ahora ha vuelto a la vida; se había perdido, pero ya lo hemos encontrado”. Así que empezaron a hacer fiesta.|Adx nçxi'ka' uuníi na'wẽ yã'jçxawa ki'kin ĩtxĩ yuuk, sa' vxituna u'juçxawa ki' vxyaak jĩçxa', wala weçxana fxiesta vxittxi.
»Mientras tanto, el hijo mayor estaba en el campo. Al volver, cuando se acercó a la casa, oyó la música del baile.|Naapkaçxha' nçxi'k nthẽ'jsa yu' mjĩi ehsu u'juçxa', sxawedna yatte pa'jaççxa', wẽsẽ'kh ku'jna tukani músika zhiçxkwesa's.
Entonces llamó a uno de los siervos y le preguntó qué pasaba.|Sa' teeçx selpisá's pa'yaçxa pẽjxku: Yatte' ¿kĩh yũuna ũstxna? jĩte',
“Ha llegado tu hermano —le respondió—, y tu padre ha matado el ternero más gordo porque ha recobrado a su hijo sano y salvo”.|selpisá' pta'sxku: Iidx nyakh jxu'j kiwen u'jsa ki' sxawedna pa'kh. Txãa pa'ga iidx tata' tulu niisxsa's kiikhe'jçxa fxiesta'jaça' jĩte',
Indignado, el hermano mayor se negó a entrar. Así que su padre salió a suplicarle que lo hiciera.|nyakh nthẽ'jsa' wala ũusaçxaçxa yatte u'kaya' wa'lku. Aça' neythẽ'ja' kasehçxa wala pxthaa we'wek u'kakahn.
Pero él le contestó: “¡Fíjate cuántos años te he servido sin desobedecer jamás tus órdenes, y ni un cabrito me has dado para celebrar una fiesta con mis amigos!|Txajũ' txãa nçxi'k yu' na'jĩk neya's: Adxa' maazkuẽe anxu iidx tasxte bagaçx yuhwa wa'lmée selpiina ũstewa jiig. Nawa idxa' teeçx kaplakuẽçxáa yuhwa iiũsmeeg, adx namikuwe'sx yakh fxiesta'khan.
¡Pero ahora llega ese hijo tuyo, que ha despilfarrado tu fortuna con prostitutas, y tú mandas matar en su honor el ternero más gordo!”|Nawa iidx nçxi'k txakwe wala u'y ewmeesa yakh vxyu's psuwna pebasáa yu'sa' tulu niisxsa's ikhçxag fxiesta'ja' jĩte',
»“Hijo mío —le dijo su padre—, tú siempre estás conmigo, y todo lo que tengo es tuyo.|neythẽ'j pasçxa': Adx nçxi'k, isa yuh we'we'g. Idxa' bagaçxtewa adx yakh txutemée nesgu yu', naa pa'ga adx ji'phuni' kĩhwa jxuka iidx jĩiçxaçxáata'.
Pero teníamos que hacer fiesta y alegrarnos, porque este hermano tuyo estaba muerto, pero ahora ha vuelto a la vida; se había perdido, pero ya lo hemos encontrado”».|Txã'wẽ iidx nyakh uuníi na'wẽyã'jçxawa ki'kin ĩtxĩ yuuk sa' vxituna u'juçxawa ki' vxyaak txãa pa'ga weçxana pejka fxiesta'jwa'j ji'ptha'w jĩk neya'.
Jesús contó otra parábola a sus discípulos: «Un hombre rico tenía un administrador a quien acusaron de derrochar sus bienes.|Txajũ' Jesusa' na'jĩnak kwentu'j txãa yakh u'jusawe'sxtxi: —Teeçx patron wala ji'phsa' teeçx yultumu ji'phu'k. Aça' txãa yultumu ewmée yũuni's pta'sxtxi: Iidx yultumu' iidx ji'phuni's wala psuwna ũsa' jĩte',
Así que lo mandó llamar y le dijo: “¿Qué es esto que me dicen de ti? Rinde cuentas de tu administración, porque ya no puedes seguir en tu puesto”.|txãa patrona' txajx yultumu's pa'yaçxa na'jĩk: Adx ji'phunitxi' wala psuwna ũsa' jĩ'tx sa' idxa' ¿kĩh yũuna ũsga? Txã'wẽ yã'jçxa', idxna neewe'weni adx ji'phuni's jxuka ki' mdukh adxna. Idxa' peena yu' adx yultumu selpiiya' ãjãmeene'ga jĩte',
El administrador reflexionó: “¿Qué voy a hacer ahora que mi patrón va a quitarme del puesto? No tengo fuerzas para cavar, y me da vergüenza pedir limosna.|yultumu' ũus yajkxya' kaçxku: Ãçxha' ¿kĩh yũuki'th adx mjĩia's patron kusa'the'? Adxa' uuthasxte mjĩiya' yu' jiimeeth sa' lmusxnu thãasna u'jute yu' thaameyuhna.
Tengo que asegurarme de que, cuando me echen de la administración, haya gente que me reciba en su casa. ¡Ya sé lo que voy a hacer!”|Aça' patron tasxu kasehnijũ maawa txãawe'sx yat-su pe'jna sã'jĩkahn na'wẽ yũuya'k yajkx:
»Llamó entonces a cada uno de los que debían algo a su patrón. Al primero le preguntó: “¿Cuánto debes a mi patrón?”|Patrona's yuulsatx teeçx teeçxçxah pa'yaçxa, nyafxte utxaasa's pẽjxku: Idxa' ¿maz yuulga adx patrona's? jĩte',
“Cien barriles de aceite”, le contestó él. El administrador le dijo: “Toma tu factura, siéntate en seguida y escribe cincuenta”.|Cien taçxo aceite yuulthu jĩk. Aça' yultumu' na'jĩk: Iidx yuuluni eça' ayga ũsa' txã'sa' dud yuh khũkhçxa, yuula's cinkwentaçxáa mki'p jĩk.
Luego preguntó al segundo: “Y tú, ¿cuánto debes?” “Cien sacos de trigo”, contestó. El administrador le dijo: “Toma tu factura y escribe ochenta”.|Txajũ' vxite'sku pẽjx: Idxa' ¿makwe yuulga? jĩte', cien açxoba skuutxh yuulthu jĩk. Aça' yultumu' na'jĩk: Iidx yuuluní eça' ayga ũsa' txã'sa' dud yuh khũkhçxa, yuula's oçxentaçxáa mki'p jĩk.
»Pues bien, el patrón elogió al administrador de riquezas mundanas por haber actuado con astucia. Es que los de este mundo, en su trato con los que son como ellos, son más astutos que los que han recibido la luz.|Txajũ' txãa yultumu ewmeesa' txã'wẽ dudtey yũuni's patrona' jiyuçxa': Ma'wẽ fxi'zewa'ja'swa dud yuh ũus yaaki'k jĩk. Aça' naa kiwete nasa pkalsa' Dxus luuçxte jxthaakwetx dud ũus yaaki' txãawe'sx ma'wẽ puutx we'wewa'ja'swa.
Por eso os digo que os valgáis de las riquezas mundanas para ganar amigos, a fin de que cuando estas se acaben haya quienes os reciban en las viviendas eternas.|Aça' adxa' i'kwe'sxtxi' yu'kxpeje'th txã'wẽy yũukahn, naa kiwete ji'phuni's psuwmée jxpa'yakx mkseelpi'jwe namiku vxitna. Kxah naa kiwete ji'phunisa pçuutewa, vxite kiwe pçuwa'jmeete i'kwe'sxtxi jxpa'gawa'jsa ji'phune'kwe.
»El que es honrado en lo poco también lo será en lo mucho; y el que no es íntegro en lo poco tampoco lo será en lo mucho.|Maawa le'çxkuẽçxáa ji'phçxawa jxpa'yakx jxpe'jsa', walasa'swa txã'wẽy jxpa'yakx jxpe'jena. Aça' maawa le'çxkuẽçxáatewa jxpa'yakxmée psuwna jxpe'jsa', walasa'swa txã'wẽyçxáa jxpa'yakxmée psuwuuna.
Por eso, si no habéis sido honrados en el uso de las riquezas mundanas, ¿quién os confiará las verdaderas?|Txã'wẽ naa kiwete ji'phuni'sçxáa yuhwa jxpa'yakxmée psuwna fxi'zeçte', i'kwe'sxtxi' ¿kim neewe'weçxa nvxiitukx pçuwa'jmée ji'phuwa'ja's?
Y, si con lo ajeno no habéis sido honrados, ¿quién os dará lo que os pertenece?|Peekx jĩimée vxite jĩi yuhtxwa jxpa'yakxmée psuwna fxi'zeçte', ¿kim ũsukx i'kwe'sx jĩi yuuwa'ja's?
»Ningún sirviente puede servir a dos patrones. Menospreciará a uno y amará al otro, o querrá mucho a uno y despreciará al otro. No podéis servir a la vez a Dios y a las riquezas».|Maa selpisáa yuhwa e'z patrontxi selpiiya' ãjãmeena. Txã'wẽ vxiteçxá's wedxna fxi'zeçxa', vxite patron yu'sa' açena. Sa' teeçxsa jxkaahniçxá's kxtey yuuçxa', vxite patron jxkaahni yu'sa' kxtey yuuya' ãjãmeena. Txã'wẽy Dxusna selpiina naa kiwete ji'phuni'swa pa'pçxuna e'z ahtey yajkxna fxi'zeya' ãjãmeena jĩte',
Oían todo esto los fariseos , a quienes les encantaba el dinero, y se burlaban de Jesús.|fxariseowe'sxa' naa kiwete ji'phuniçxá's wejx pa'pçxuna fxi'zesa wẽsẽ'jçxa', Jesusa's weeçx we'wetx.
Él les dijo: «Vosotros os hacéis los buenos ante la gente, pero Dios conoce vuestros corazones. Daos cuenta de que aquello que la gente tiene en gran estima es detestable delante de Dios.|Aça' Jesusa' na'jĩk fxariseowe'sxtxi': —I'kwe'sxa' naa kiwete nasaa dxi'pte yu' wala ewsa na'wẽ fxi'ze'i'kwe. Nawa Dxusa' i'kwe'sx ũus yaakxnitxi' jxuka jiia'. Naa kiwete nasaçxáa i'kwe'sxtxi' ewsata' jĩte', Dxus yu' txã'jĩmeena.
»La ley y los profetas se proclamaron hasta Juan. Desde entonces se anuncian las buenas nuevas del reino de Dios, y todos se esfuerzan por entrar en él.|Moises ley vxite' Dxus yuwe pta'sxsawe'sx kaapiya'jni' Juan Bautista entepkaçxtxi ũsu'. Kxajuk yuwe u'sesa' Dxus jxkaahwa'j ena's pta'sxni yuu, aça' maawa Dxus jxkaahnitewe'sx yuuya' wala pa'pçxu'tx.
Es más fácil que desaparezcan el cielo y la tierra que caiga una sola tilde de la ley.|Makwe cielu pçuuna, kiwewa pçuuna, nawa Dxus jxkaahni ley yu' weh yuhwa yu'pthehwa'jsame' bagaçxte yuhwa jĩk.
»Todo el que se divorcia de su esposa y se casa con otra comete adulterio; y el que se casa con la divorciada comete adulterio.|Maa piçthẽ'jwa peekx nyu's wãatãhçxa vxite yakh ptamuuçxa', txã' pkal yuuna. Aça' maa piçthẽ'jwa txãa u'y wãatãanisa yakh ptamuuçxa', txãawa pkal íiçxáa yuuna.
»Había un hombre rico que se vestía lujosamente y daba espléndidos banquetes todos los días.|Txajũ' Jesusa' vxite kwentu na'wẽsak pta'sx: —Teeçx piçthẽ'j wala ji'phsa u'pu'k. Sa' ropa ewsa yuuçxáa athçxa een isak wala weçxana fxiesta vxitu'.
A la puerta de su casa se tendía un mendigo llamado Lázaro, que estaba cubierto de llagas|Txãa ji'phsa yat vxitxte teeçx puuple wã'jyçxáa uta ji'phsa Lasaro yaasesak kiwete kaçxçxa u'pu'.
y que hubiera querido llenarse el estómago con lo que caía de la mesa del rico. Hasta los perros se acercaban y le lamían las llagas.|Txãa puuple yu' wẽeçxa ji'phsa mesa tasxsu kĩh ũ' pe'laçxáawa ũsxisatx ũ'wẽn ũythasna u'pte', alku' kũhçxa txãa wã'jytxi teçxi'tx.
»Resulta que murió el mendigo, y los ángeles se lo llevaron para que estuviera al lado de Abraham. También murió el rico, y lo sepultaron.|Nawa teeçx ente' txãa puuple' uuk. Aça' angeleswe'sxa' jxũna u'jtx wẽt ũsnite Abrahan yakh ũskahn. Txãa e'su' ji'phsawa uuk, aça' txã'sa' pedaatx.
En el infierno, en medio de sus tormentos, el rico levantó los ojos y vio de lejos a Abraham, y a Lázaro junto a él.|Aça' ji'phsa' uusaawe'sx ũsni ksxavxyte pxthaa yaaçxana ũsçxa', pesayçxa jxu'the uyku Lasaro yu' Abrahan yakh wẽt weçxana u'pte.
Así que alzó la voz y lo llamó: “Padre Abraham, ten compasión de mí y manda a Lázaro que moje la punta del dedo en agua y me refresque la lengua, porque estoy sufriendo mucho en este fuego”.|Txajũ' na'jĩnak sus we'we: Tata Abrahan, adxa's meen peeygãh. Seena' yuh wala pa'ga yuuna ũsthu naa ipx wala açxate. Aça' Lasaro's mkaah txajx kuse vxiççxáanawa yu'te tuupha'jçxa adx thunete tuupha'jya' yuukahn jĩte',
Pero Abraham le contestó: “Hijo, recuerda que durante tu vida te fue muy bien, mientras que a Lázaro le fue muy mal; pero ahora a él le toca recibir consuelo aquí, y a ti, sufrir terriblemente.|Abrahan pasçxa': Nçxi'k, miiyajkx. Idxa' nee ĩtxĩ u'juy yu', wala yuh wẽt weçxana fxi'zesa yu'g. Naapkaçxha' Lasaro yu' wala pxthaa yuuna nxuste fxi'zek. Nawa ãçxha' ayte wẽt weçxana ũsa', naapkaçxha' idxa' wala yuh pxthaa yuuna ũsgu.
Además de eso, hay un gran abismo entre nosotros y vosotros, de modo que los que quieren pasar de aquí para allá no pueden, ni tampoco pueden los de allá para acá”.|Pxthaag we'we' nawa penxa thkafx wala txuhdena ũsa', aça' ayjxuwe'sx kxtee pesah wẽeçxawa ãjãmeetxna, sa' txajuwe'sxwa ayte pesajxa' ãjãmeetxna jĩte',
»Él respondió: “Entonces te ruego, padre, que mandes a Lázaro a la casa de mi padre,|çxhavxysáa pasçxa': Txã'wẽyã'the', Tata Abrahan, idxa'sthu pxthaa we'we', aça' Lasaro's meen kaah adx tata yatna,
para que advierta a mis cinco hermanos y no vengan ellos también a este lugar de tormento”.|kxte' tahç nyakh ji'pthu txãawe'sxtxi pta'sxya' adx ayte nakwe wala pxthaa yuuna ũsthu kxtee yuukahmén jĩte',
Pero Abraham le contestó: “Ya tienen a Moisés y a los profetas; ¡que les hagan caso a ellos!”|Abrahan pasçxa': Txãawe'sxa' Moises vxite' Dxus yuwe pta'sxsawe'sx fxi'jnitx ji'phta' na' txãatx wẽsẽ'jetxna jĩte',
“No les harán caso, padre Abraham —replicó el rico—; en cambio, si se les presentara uno de entre los muertos, entonces sí se arrepentirían ”.|çxhavxysáa pasçxa': Tata Abrahan, txã'wẽ yuhta'. Nawa maaçxáawa uusaawe'sx ksxavxyu ĩtxĩ yuuçxa txãawe'sxtxi' pta'sxya' u'jwaça', pkaltxi nvxihtçxa Dxus tasxte ki' sxaweduutxna jĩk.
Abraham le dijo: “Si no hacen caso a Moisés y a los profetas, tampoco se convencerán aunque alguien se levante de entre los muertos ”».|Aça' Abrahan pasçxa': Moises vxite' Dxus yuwe pta'sxsa txãawe'sxtxi nwẽesẽ'jmeeyã'jçxa', makwe uusaawe'sx ksxavxyu ki' ĩtxĩ yuuçxa pta'sxtewa, kxul yuhna jĩk.
Luego dijo Jesús a sus discípulos: ―Los tropiezos son inevitables, pero ¡ay de aquel que los ocasiona!|Jesusa' na'wẽk kaapiya'j txãa yakh u'jusawe'sxtxi: —Nasatx pkalte kweete'jsa yu' bagaçxtewa nes yuutxna. Nawa pkalte kweete'jsa' wala yuh nxus kastigo knayuuna.
Más le valdría ser arrojado al mar con una piedra de molino atada al cuello que servir de tropiezo a uno solo de estos pequeños.|Aça' txãa pkalte kweete'jsa's skuutxh ũ'khni kweta's txhikhte tudçxa ĩkh wala dxiikhẽ wãatãhwaç yuuçxáa wejx ewna, naa le'çxkwesatx pkalte kweete'khamen.
Así que, ¡tened cuidado! »Si tu hermano peca, repréndelo; y, si se arrepiente , perdónalo.|Txã'wẽ yũuya'mée jxpa'yakx me'juwe. Meeçxawa idxa's wáa ãhmée yũuna iidx yakhthẽ'j aça' txã'sa' myu'kxpeh. Txajũ' ãhmée yũusa': Meen peltunaĩ jĩte', idxa' peltunãywa'j ji'phgu.
Aun si peca contra ti siete veces en un día, y siete veces regresa a decirte “Me arrepiento”, perdónalo».|Makwe teenteçxáa sietepkaçx ãhmée yũuçxawa, kxaz usíi idxa's perdon pẽjxya' pa'the', idxa' peltunãywa'j ji'phgu jĩk.
Entonces los apóstoles le dijeron al Señor: ―¡Aumenta nuestra fe!|Txajũ' Jesus yakh u'jusawe'sxa' na'wẽtx pẽjx: —Dxusçxáana wejx çxhãçxha yajkxna fxi'zekahn kwe'sxtxi' meen pu'çx jĩte',
―Si tuvierais una fe tan pequeña como un grano de mostaza —les respondió el Señor—, podríais decirle a este árbol: “Desarráigate y plántate en el mar”, y os obedecería.|Jesus pasçxa': —Dxusa' pu'çxhina sũhwa'ja's mostasa nxinx na'wẽkuẽçxáawa ji'phwaça', naa fxtũu tasxa's khubeteçxáa ĩkh walate me'j khẽeya' jĩte', txãa fxtũu tasxa' kxtey yuuna jĩk.
»Supongamos que uno de vosotros tiene un siervo que ha estado arando el campo o cuidando las ovejas. Cuando el siervo regresa del campo, ¿acaso se le dice: “Ven en seguida a sentarte a la mesa”?|I'kwe'sxa' teeçx selpisáa ji'phte', txã' mjĩi ehsu u'juçxa kusuçte pa'the': Myuh ayte kaçxçxa ũ'ya' ¿jĩma'kwe?
¿No se le dirá más bien: “Prepárame la comida y cámbiate de ropa para atenderme mientras yo ceno; después podrás cenar tú”?|Txã'jĩmée wejxwa na'wẽ kajane'kwe: Adx ũ'wa'j ĩiçe'jçxa mesate pheu'jçxa mtxah. Sa' adx ũ'na jxã'the, idxa' ũ'wene'ga jĩne'kwe.
¿Acaso se le darán las gracias al siervo por haber hecho lo que se le mandó?|Patrona' ¿selpisa's weçxama'k txã'wẽ kxtey yuupa'ga? Weçxameena.
Así también vosotros, cuando hayáis hecho todo lo que se os ha mandado, debéis decir: “Somos siervos inútiles; no hemos hecho más que cumplir con nuestro deber”».|Txã'wẽy i'kwe'sxa' Dxusa's selpiwa'jsai'kwe na' makwe txajx jxkaahni's jxuka kxtey yuuçxawa, weçxaa jxthãaswa'jsameei'kwe jĩk.
Un día, siguiendo su viaje a Jerusalén, Jesús pasaba por Samaria y Galilea.|Txajũ' Jesusa' Jerusalenna u'jweççxa', Samaria vxite' Galilea kiwesuk skhẽwna u'j.
Cuando iba a entrar en un pueblo, salieron a su encuentro diez hombres enfermos de lepra . Como se habían quedado a cierta distancia,|Aça' teeçx çxhabte' diez piçthẽ'j wã'jy wee kazx ji'phsatx Jesusa's puutx uyya' kaseh. Nawa jxu'theçxáa yujuçxa,
gritaron: ―¡Jesús, Maestro, ten compasión de nosotros!|na'jĩnatx sus we'we: —Kwe'sxtxi meen peeygãh jĩte',
Al verlos, les dijo: ―Id a presentaros a los sacerdotes. Resultó que, mientras iban de camino, quedaron limpios .|Jesusa' txãawe'sxtxi' na'wẽk jxkaah: —I'kwe'sx kakwetx sacerdotewe'sxtxi txwesya' me'jwe jĩna jxkaathe', txãawe'sxa' dxi'the u'jweçtxi yu', naapkaçxha' txãa wã'jy we' naa dudte jxuka wẽetku.
Uno de ellos, al verse ya sano, regresó alabando a Dios a grandes voces.|Aça' teeçxsa' katxhiyã'jçxa', dxi'juu sxawedku Dxusa's sus we'wena weçxana.
Cayó rostro en tierra a los pies de Jesús y le dio las gracias, a pesar de ser samaritano.|Sa' Jesus tasxte kũhçxa' peejxũkwek: Weçx ew yũug jĩna. Txãa piçthẽ'j yu' Samariajũwe'sxku yu'.
―¿Acaso no quedaron limpios los diez? —preguntó Jesús—. ¿Dónde están los otros nueve?|Aça' Jesusa' na'jĩk: —¿Diezsaíi jxuka katxhimeewá'nta? Vxite nwewesa yu' ¿mteeta yuu?
¿No hubo ninguno que regresara a dar gloria a Dios, excepto este extranjero?|¿Naa piçthẽ'j vxite ajũwe'sxçxáa wá' Dxusna weçxaya' sxawed? jĩçxa',
Levántate y vete —le dijo al hombre—; tu fe te ha sanado .|txãa piçthẽ'ja's na'jĩk: —Kiiteçxa me'j. Idxa' katxhinig neeyũu, txã'wẽ Dxusa' nuykatxhina sũhçxane'ga kxtey nwẽesẽ'j naa pa'ga jĩk.
Los fariseos preguntaron a Jesús cuándo iba a venir el reino de Dios, y él les respondió: ―La venida del reino de Dios no se puede calcular.|Txajũ' fxariseowe'sxa' Jesusa's na'jĩnatx pẽjx: —¿Bagaçx Dxusa' isa naa kiwete jxkaajakx? jĩte', Jesus pasçxa': —Dxus naa kiwete jxkaahni's yafxju yu' ãate ya'uymeena.
No van a decir: “¡Miradlo aquí! ¡Miradlo allá!” Sabed que el reino de Dios está entre vosotros.|Dxusa' jxkaajxa' pa'jçxa: Ãçxha' ayte ũsa' meeçxawa kxtee ũsa' jĩna ya'we'wemeena. Txãa pa'gatey i'kwe'sxa' Dxus jxkaahni enteyã'j ũsi'kwe.
A sus discípulos dijo: ―Llegará el tiempo en que anhelaréis vivir siquiera uno de los días del Hijo del hombre, pero no podréis.|Txajũ' txãa yakh u'jusawe'sxtxi na'jĩnak yu'kxpeh: —I'kwe'sxa' Dxus Nçxi'k Nasa Yuusáa naa kiwete kĩini's dud uy wẽjẽne'kwe, nawa dud yu' uymeene'kwe.
Os dirán: “¡Miradlo allá! ¡Miradlo aquí!” No vayáis; no los sigáis.|I'kwe'sxtxi' nasa yu' na'jĩwáatxna: Ayte ũsa' meeçxa' kxtee ũsa' jĩtewa, u'jmeene'kwe sa' nwẽesẽ'jwameene'kwe.
Porque en su día el Hijo del hombre será como el relámpago que fulgura e ilumina el cielo de un extremo al otro.|Kpi'sx kwehnewaççxáa ma'wẽ naa dudte majũwa jxuka vxyaakx, txã'wẽyçxáa yuuna Dxus Nçxi'k Nasa Yuusáa pa'jwa'j en ãhte'.
Pero antes tiene que sufrir muchas cosas y ser rechazado por esta generación.|Nawa txãa en ãhmeyna, Dxus Nçxi'k Nasa Yuusa' wala pa'ga yuuna naa ensu nasa yaaçeni.
»Tal como sucedió en tiempos de Noé, así también será cuando venga el Hijo del hombre.|Noé ensuwa ma'wẽga yuu, txã'wẽyçxáa yuuna Dxus Nçxi'k Nasa Yuusáa pa'jwa'j ensuwa.
Comían, bebían, y se casaban y daban en casamiento, hasta el día en que Noé entró en el arca; entonces llegó el diluvio y los destruyó a todos.|Noé ensu nasa' kĩh yuhwa peejxmée ũ'na ptamuuna vxite' txãawe'sx niisatx kaaimi'a'jnatx ũsu'. Nawa Noé barkote u'kaçpkaçxha', nus wala pa'jçxa ĩkh utate' jxuka uutx.
